train_hadith,train_tags
"['حدثنا', 'يعقوب', 'بن', 'ابراهيم', 'قال', 'حدثنا', 'اسماعيل', 'بن', 'ابراهيم', 'قال', 'حدثني', 'روح', 'بن', 'القاسم', 'قال', 'حدثني', 'عطاء', 'بن', 'ابي', 'ميمونه', 'عن', 'انس', 'بن', 'مالك', 'قال', 'كان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'اذا', 'تبرز', 'لحاجته', 'اتيته', 'بماء', 'فيغسل', 'به']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'احمد', 'حدثنا', 'عبد', 'الله', 'بن', 'وهب', 'اخبرنا', 'ابن', 'جريج', 'قال', 'ايوب', 'وسمعت', 'حفصه', 'بنت', 'سيرين', 'قالت', 'حدثتنا', 'ام', 'عطيه', 'رضي', 'الله', 'عنها', 'انهن', 'جعلن', 'راس', 'بنت', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'ثلاثه', 'قرون', 'نقضنه', 'ثم', 'غسلنه', 'ثم', 'جعلنه', 'ثلاثه', 'قرون']","['O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'علي', 'بن', 'عبد', 'الله', 'حدثنا', 'سفيان', 'حدثنا', 'الزهري', 'عن', 'ابي', 'سلمه', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'التسبيح', 'للرجال', 'والتصفيق', 'للنساء']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'سليمان', 'بن', 'حرب', 'حدثنا', 'حماد', 'عن', 'ايوب', 'عن', 'سعيد', 'بن', 'جبير', 'عن', 'ابن', 'عباس', 'رضي', 'الله', 'عنه', 'قال', 'بينا', 'رجل', 'واقف', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بعرفه', 'اذ', 'وقع', 'عن', 'راحلته', 'فوقصته', 'او', 'قال', 'فاوقصته', 'فقال', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'اغسلوه', 'بماء', 'وسدر', 'وكفنوه', 'في', 'ثوبين', 'ولا', 'تمسوه', 'طيبا', 'ولا', 'تخمروا', 'راسه', 'ولا', 'تحنطوه', 'فان', 'الله', 'يبعثه', 'يوم', 'القيامه', 'ملبيا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عبدان', 'اخبرنا', 'عبد', 'الله', 'اخبرنا', 'يونس', 'عن', 'الزهري', 'اخبرني', 'ابو', 'سلمه', 'بن', 'عبد', 'الرحمن', 'ان', 'ابا', 'هريره', 'رضي', 'الله', 'عنه', 'قال', 'قال', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'ما', 'من', 'مولود', 'الا', 'يولد', 'على', 'الفطره', 'فابواه', 'يهودانه', 'وينصرانه', 'او', 'يمجسانه', 'كما', 'تنتج', 'البهيمه', 'بهيمه', 'جمعاء', 'هل', 'تحسون', 'فيها', 'من', 'جدعاء', 'ثم', 'يقول', 'ابو', 'هريره', 'رضي', 'الله', 'عنه', 'سوره', 'الروم', 'ايه', 'فطره', 'الله', 'التي', 'فطر', 'الناس', 'عليها', 'لا', 'تبديل', 'لخلق', 'الله', 'ذلك', 'الدين', 'القيم']","['O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عبد', 'الله', 'بن', 'محمد', 'حدثنا', 'سفيان', 'عن', 'ابي', 'موسى', 'قال', 'سمعت', 'الحسن', 'يقول', 'استقبل', 'والله', 'الحسن', 'بن', 'علي', 'معاويه', 'بكتائب', 'امثال', 'الجبال', 'فقال', 'عمرو', 'بن', 'العاص', 'اني', 'لارى', 'كتائب', 'لا', 'تولي', 'حتى', 'تقتل', 'اقرانها', 'فقال', 'له', 'معاويه', 'وكان', 'والله', 'خير', 'الرجلين', 'اي', 'عمرو', 'ان', 'قتل', 'هؤلاء', 'هؤلاء', 'وهؤلاء', 'هؤلاء', 'من', 'لي', 'بامور', 'الناس', 'من', 'لي', 'بنسائهم', 'من', 'لي', 'ج', 'ص', 'بضيعتهم', 'فبعث', 'اليه', 'رجلين', 'من', 'قريش', 'من', 'بني', 'عبد', 'شمس', 'عبد', 'الرحمن', 'بن', 'سمره', 'وعبد', 'الله', 'بن', 'عامر', 'بن', 'كريز', 'فقال', 'اذهبا', 'الى', 'هذا', 'الرجل', 'فاعرضا', 'عليه', 'وقولا', 'له', 'واطلبا', 'اليه', 'فاتياه', 'فدخلا', 'عليه', 'فتكلما', 'وقالا', 'له', 'فطلبا', 'اليه', 'فقال', 'لهما', 'الحسن', 'بن', 'علي', 'انا', 'بنو', 'عبد', 'المطلب', 'قد', 'اصبنا', 'من', 'هذا', 'المال', 'وان', 'هذه', 'الامه', 'قد', 'عاثت', 'في', 'دمائها', 'قالا', 'فانه', 'يعرض', 'عليك', 'كذا', 'وكذا', 'ويطلب', 'اليك', 'ويسالك', 'قال', 'فمن', 'لي', 'بهذا', 'قالا', 'نحن', 'لك', 'به', 'فما', 'سالهما', 'شيئا', 'الا', 'قالا', 'نحن', 'لك', 'به', 'فصالحه', 'فقال', 'الحسن', 'ولقد', 'سمعت', 'ابا', 'بكره', 'يقول', 'رايت', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'على', 'المنبر', 'والحسن', 'بن', 'علي', 'الى', 'جنبه', 'وهو', 'يقبل', 'على', 'الناس', 'مره', 'وعليه', 'اخرى', 'ويقول', 'ان', 'ابني', 'هذا', 'سيد', 'ولعل', 'الله', 'ان', 'يصلح', 'به', 'بين', 'فئتين', 'عظيمتين', 'من', 'المسلمين', 'قال', 'ابو', 'عبد', 'الله', 'قال', 'لي', 'علي', 'بن', 'عبد', 'الله', 'انما', 'ثبت', 'لنا', 'سماع', 'الحسن', 'من', 'ابي', 'بكره', 'بهذا', 'الحديث']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O']"
"['حدثني', 'عبد', 'الله', 'بن', 'ابي', 'شيبه', 'حدثنا', 'ابو', 'اسامه', 'عن', 'هشام', 'بن', 'عروه', 'عن', 'فاطمه', 'عن', 'اسماء', 'بنت', 'ابي', 'بكر', 'الصديق', 'رضي', 'الله', 'عنه', 'قالت', 'افطرنا', 'على', 'عهد', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'يوم', 'غيم', 'ثم', 'طلعت', 'الشمس', 'قيل', 'لهشام', 'فامروا', 'بالقضاء', 'قال', 'لا', 'بد', 'من', 'قضاء', 'وقال', 'معمر', 'سمعت', 'هشاما', 'لا', 'ادري', 'اقضوا', 'ام', 'لا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'يحيى', 'بن', 'بكير', 'حدثنا', 'الليث', 'عن', 'عقيل', 'عن', 'ابن', 'شهاب', 'عن', 'سعيد', 'بن', 'المسيب', 'وابي', 'سلمه', 'انهما', 'حدثاه', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'قال', 'نعى', 'لنا', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'النجاشي', 'صاحب', 'الحبشه', 'يوم', 'الذي', 'مات', 'فيه', 'فقال', 'استغفروا', 'ج', 'ص', 'لاخيكم', 'وعن', 'ابن', 'شهاب', 'قال', 'حدثني', 'سعيد', 'بن', 'المسيب', 'ان', 'ابا', 'هريره', 'رضي', 'الله', 'عنه', 'قال', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'صف', 'بهم', 'بالمصلى', 'فكبر', 'عليه', 'اربعا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عبد', 'الله', 'بن', 'يوسف', 'اخبرنا', 'مالك', 'عن', 'يحيى', 'بن', 'سعيد', 'عن', 'عمره', 'بنت', 'عبد', 'الرحمن', 'ان', 'بريره', 'جاءت', 'تستعين', 'عائشه', 'ام', 'المؤمنين', 'رضي', 'الله', 'عنها', 'فقالت', 'لها', 'ان', 'احب', 'اهلك', 'ان', 'اصب', 'لهم', 'ثمنك', 'صبه', 'واحده', 'فاعتقك', 'فعلت', 'فذكرت', 'بريره', 'ذلك', 'لاهلها', 'فقالوا', 'لا', 'الا', 'ان', 'يكون', 'ولاؤك', 'لنا', 'قال', 'مالك', 'قال', 'يحيى', 'فزعمت', 'عمره', 'ان', 'عائشه', 'ذكرت', 'ذلك', 'لرسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'فقال', 'اشتريها', 'واعتقيها', 'فانما', 'الولاء', 'لمن', 'اعتق']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'B_wem', 'I_wem', 'I_wem', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'ابراهيم', 'بن', 'موسى', 'اخبرنا', 'هشام', 'بن', 'يوسف', 'ان', 'ابن', 'جريج', 'اخبرهم', 'قال', 'اخبرني', 'سعيد', 'بن', 'ابي', 'ايوب', 'ان', 'يزيد', 'بن', 'ابي', 'حبيب', 'اخبره', 'ان', 'ابا', 'الخير', 'حدثه', 'عن', 'عقبه', 'بن', 'عامر', 'قال', 'نذرت', 'اختي', 'ان', 'تمشي', 'الى', 'بيت', 'الله', 'وامرتني', 'ان', 'استفتي', 'لها', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'فاستفتيته', 'فقال', 'صلى', 'الله', 'عليه', 'وسلم', 'لتمش', 'ولتركب', 'قال', 'وكان', 'ابو', 'الخير', 'لا', 'يفارق', 'عقبه', 'قال', 'ابو', 'عبد', 'الله', 'حدثنا', 'ابو', 'عاصم', 'عن', 'ابن', 'جريج', 'عن', 'يحيى', 'بن', 'ايوب', 'عن', 'يزيد', 'عن', 'ابي', 'الخير', 'عن', 'عقبه', 'فذكر', 'الحديث', 'بسم', 'الله', 'الرحمن', 'الرحيم', 'ج', 'ص']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'عبد', 'الله', 'بن', 'منير', 'سمع', 'وهب', 'بن', 'جرير', 'وعبد', 'الملك', 'بن', 'ابراهيم', 'قالا', 'حدثنا', 'شعبه', 'عن', 'عبيد', 'الله', 'بن', 'ابي', 'بكر', 'بن', 'انس', 'عن', 'انس', 'رضي', 'الله', 'عنه', 'قال', 'سئل', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'عن', 'الكبائر', 'قال', 'الاشراك', 'بالله', 'وعقوق', 'الوالدين', 'وقتل', 'النفس', 'وشهاده', 'الزور', 'تابعه', 'غندر', 'وابو', 'عامر', 'وبهز', 'وعبد', 'الصمد', 'عن', 'شعبه']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'B_rawy', 'I_rawy', 'B_rawy', 'B_rawy', 'I_rawy', 'O', 'B_rawy']"
"['حدثني', 'محمد', 'قال', 'حدثني', 'محمد', 'بن', 'فضيل', 'عن', 'حصين', 'عن', 'سالم', 'بن', 'ابي', 'الجعد', 'عن', 'جابر', 'رضي', 'الله', 'عنه', 'قال', 'اقبلت', 'عير', 'ونحن', 'نصلي', 'مع', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'الجمعه', 'فانفض', 'الناس', 'الا', 'اثني', 'عشر', 'رجلا', 'فنزلت', 'هذه', 'الايه', 'سوره', 'الجمعه', 'ايه', 'واذا', 'راوا', 'تجاره', 'او', 'لهوا', 'انفضوا', 'اليها', 'وتركوك', 'قائما']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Day', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Day', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'محمد', 'بن', 'بشار', 'حدثنا', 'غندر', 'حدثنا', 'شعبه', 'سمعت', 'عبد', 'الله', 'بن', 'عيسى', 'بن', 'ابي', 'ليلى', 'عن', 'الزهري', 'عن', 'عروه', 'عن', 'عائشه', 'وعن', 'سالم', 'عن', 'ابن', 'عمر', 'رضي', 'الله', 'عنه', 'قالا', 'لم', 'يرخص', 'في', 'ايام', 'التشريق', 'ان', 'يصمن', 'الا', 'لمن', 'لم', 'يجد', 'الهدي']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'ابو', 'نعيم', 'حدثنا', 'سفيان', 'عن', 'هشام', 'عن', 'ابيه', 'عن', 'عائشه', 'رضي', 'الله', 'عنها', 'قالت', 'انما', 'كان', 'منزل', 'ينزله', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'ليكون', 'اسمح', 'لخروجه', 'يعني', 'بالابطح']","['O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'حجاج', 'بن', 'منهال', 'حدثنا', 'شعبه', 'عن', 'ابي', 'اسحاق', 'سمعت', 'عمرو', 'بن', 'ميمون', 'يقول', 'شهدت', 'عمر', 'رضي', 'الله', 'عنه', 'صلى', 'بجمع', 'الصبح', 'ثم', 'وقف', 'فقال', 'ان', 'المشركين', 'كانوا', 'لا', 'يفيضون', 'حتى', 'تطلع', 'الشمس', 'ويقولون', 'اشرق', 'ثبير', 'وان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'خالفهم', 'ثم', 'افاض', 'قبل', 'ان', 'تطلع', 'الشمس']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'ادم', 'بن', 'ابي', 'اياس', 'حدثنا', 'شعبه', 'حدثنا', 'عمرو', 'بن', 'دينار', 'سمعت', 'جابر', 'بن', 'عبد', 'الله', 'رضي', 'الله', 'عنهما', 'قال', 'اعتق', 'رجل', 'منا', 'عبدا', 'له', 'عن', 'دبر', 'فدعا', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'به', 'فباعه', 'قال', 'جابر', 'مات', 'الغلام', 'عام', 'اول']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O']"
"['حدثنا', 'قتيبه', 'بن', 'سعيد', 'حدثنا', 'الليث', 'عن', 'نافع', 'عن', 'ابن', 'عمر', 'رضي', 'الله', 'عنهما', 'عن', 'عامر', 'بن', 'ربيعه', 'رضي', 'الله', 'عنه', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'اذا', 'راى', 'احدكم', 'جنازه', 'فان', 'لم', 'يكن', 'ماشيا', 'معها', 'فليقم', 'حتى', 'يخلفها', 'او', 'تخلفه', 'او', 'توضع', 'من', 'قبل', 'ان', 'تخلفه']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
